id_task,id_user,arrived_del_loc_at,id_telemetry,latitude,longitude,accuracy_radius,android_activity,android_activity_confidence,telemetry_time
60227924,96548,2025-03-13 22:22:51.000000 UTC,56089148,252048239,552697801,3.52,IN_VEHICLE,96.0,2025-03-13 22:22:39.000000 UTC
60229766,9239,2025-03-13 22:55:38.000000 UTC,56377006,252026972,552803091,32.743,UNKNOWN,40.0,2025-03-13 22:55:35.000000 UTC
60227918,78670,2025-03-13 22:04:19.000000 UTC,55923490,251949289,552656976,29.508,UNKNOWN,40.0,2025-03-13 22:04:34.000000 UTC
60227079,11363,2025-03-13 22:08:09.000000 UTC,55958579,251870192,552831615,4.616,IN_VEHICLE,88.0,2025-03-13 22:08:19.000000 UTC
60226803,18429,2025-03-13 22:07:57.000000 UTC,55955602,251808817,552638043,8.5,UNKNOWN,40.0,2025-03-13 22:07:59.000000 UTC
60227053,95604,2025-03-13 22:10:35.000000 UTC,55978860,251850611,552901679,12.258,IN_VEHICLE,86.0,2025-03-13 22:10:31.000000 UTC
60230275,18807,2025-03-13 23:00:13.000000 UTC,56416447,251978963,552674990,12.836,UNKNOWN,40.0,2025-03-13 23:00:17.000000 UTC
60227708,96520,2025-03-13 22:19:09.000000 UTC,56056724,251949179,552655773,36.9,UNKNOWN,40.0,2025-03-13 22:19:03.000000 UTC
60227812,63316,2025-03-13 22:26:43.000000 UTC,56125660,251921776,552619673,82.5,UNKNOWN,40.0,2025-03-13 22:26:41.000000 UTC
60228113,10209,2025-03-13 22:24:56.000000 UTC,56108687,251761629,552508285,3.79,UNKNOWN,40.0,2025-03-13 22:24:49.000000 UTC
60233711,92834,2025-03-14 00:31:46.000000 UTC,57080559,251816167,552798324,1.6,WALKING,89.0,2025-03-14 00:31:38.000000 UTC
60233963,28394,2025-03-14 00:30:41.000000 UTC,57073786,251949733,552657967,4.266,STILL,100.0,2025-03-14 00:30:32.000000 UTC
60335860,93460,2025-03-15 00:12:48.000000 UTC,72376743,252097669,552727845,1.716,WALKING,98.0,2025-03-15 00:12:32.000000 UTC
60336736,92726,2025-03-15 00:40:42.000000 UTC,72557617,251719425,553078467,1.9,IN_VEHICLE,91.0,2025-03-15 00:40:35.000000 UTC
60332552,61517,2025-03-14 22:54:45.000000 UTC,71750287,251765170,552723325,3.023,UNKNOWN,40.0,2025-03-14 22:54:44.000000 UTC
60334687,78445,2025-03-14 23:39:42.000000 UTC,72130019,252046059,552693598,11.756,STILL,99.0,2025-03-14 23:39:34.000000 UTC
60332049,93022,2025-03-14 22:52:25.000000 UTC,71728953,252082013,552744577,2.816,TILTING,100.0,2025-03-14 22:52:23.000000 UTC
60335062,94214,2025-03-14 23:39:29.000000 UTC,72129064,251733786,553086884,3.79,IN_VEHICLE,90.0,2025-03-14 23:39:27.000000 UTC
60332591,85550,2025-03-14 23:10:47.000000 UTC,71891698,251804792,552533335,6.01,UNKNOWN,40.0,2025-03-14 23:10:41.000000 UTC
60333027,59062,2025-03-14 23:15:44.000000 UTC,71934189,251922871,552689145,200.0,STILL,36.0,2025-03-14 23:15:39.000000 UTC
60334710,61545,2025-03-14 23:54:05.000000 UTC,72241962,252029054,552817777,32.348,UNKNOWN,40.0,2025-03-14 23:54:02.000000 UTC
60330091,90555,2025-03-14 22:43:26.000000 UTC,71646495,251879814,552697953,9.756,UNKNOWN,40.0,2025-03-14 22:43:22.000000 UTC
60331674,91395,2025-03-14 22:56:32.000000 UTC,71765611,251971082,552631920,1.716,UNKNOWN,40.0,2025-03-14 22:56:26.000000 UTC
60331070,95550,2025-03-14 22:41:40.000000 UTC,71630592,251731723,553048381,3.16,IN_VEHICLE,98.0,2025-03-14 22:41:39.000000 UTC
60331534,14073,2025-03-14 22:43:14.000000 UTC,71644577,251931189,552671874,600.0,UNKNOWN,40.0,2025-03-14 22:43:10.000000 UTC
60331494,85977,2025-03-14 22:52:34.000000 UTC,71730613,251978867,552674634,2.65,STILL,59.0,2025-03-14 22:52:34.000000 UTC
60329483,58857,2025-03-14 22:03:20.000000 UTC,71261382,252086666,552724874,1.583,UNKNOWN,40.0,2025-03-14 22:03:21.000000 UTC
60331092,6458,2025-03-14 22:43:31.000000 UTC,71647816,251731101,553078210,55.127,UNKNOWN,40.0,2025-03-14 22:43:31.000000 UTC
60329400,87179,2025-03-14 22:37:52.000000 UTC,71593893,251714790,553018169,2.55,UNKNOWN,40.0,2025-03-14 22:37:44.000000 UTC
60329135,75280,2025-03-14 22:19:20.000000 UTC,71418641,251716690,553020775,2.803,UNKNOWN,40.0,2025-03-14 22:19:18.000000 UTC
60331667,78856,2025-03-14 22:59:45.000000 UTC,71793391,252088870,552721707,9.333,IN_VEHICLE,96.0,2025-03-14 22:59:32.000000 UTC
60329141,96548,2025-03-14 22:10:45.000000 UTC,71336689,252046567,552701264,25.283,WALKING,86.0,2025-03-14 22:10:55.000000 UTC
60328979,93017,2025-03-14 22:26:00.000000 UTC,71482733,251716250,553019183,140.976,STILL,92.0,2025-03-14 22:25:56.000000 UTC
60331908,94821,2025-03-14 22:56:47.000000 UTC,71767289,251845782,552605367,0.983,UNKNOWN,40.0,2025-03-14 22:56:37.000000 UTC
60331614,93032,2025-03-14 23:00:20.000000 UTC,71801695,251732429,553056974,26.749,UNKNOWN,40.0,2025-03-14 23:00:27.000000 UTC
60330105,96035,2025-03-14 22:22:32.000000 UTC,71451825,251856750,552862467,1.833,TILTING,100.0,2025-03-14 22:22:44.000000 UTC
60328878,24221,2025-03-14 22:18:35.000000 UTC,71411446,251714199,553058329,26.859,UNKNOWN,40.0,2025-03-14 22:18:33.000000 UTC
60331220,97997,2025-03-14 22:45:04.000000 UTC,71662576,251869984,552833252,7.2,STILL,50.0,2025-03-14 22:45:06.000000 UTC
60331666,96098,2025-03-14 23:20:50.000000 UTC,71975985,251729267,553033780,3.981,STILL,100.0,2025-03-14 23:20:38.000000 UTC
60329129,12807,2025-03-14 22:05:42.000000 UTC,71283943,252095221,552726290,30.407,STILL,99.0,2025-03-14 22:05:36.000000 UTC
60331580,58865,2025-03-14 22:41:53.000000 UTC,71630929,251859873,552743545,2.15,UNKNOWN,40.0,2025-03-14 22:41:42.000000 UTC
60331591,13044,2025-03-14 22:53:34.000000 UTC,71740486,251713552,553047466,4.574,UNKNOWN,40.0,2025-03-14 22:53:39.000000 UTC
60329558,43778,2025-03-14 22:09:37.000000 UTC,71322929,251783173,552665433,2.1,WALKING,92.0,2025-03-14 22:09:33.000000 UTC
60328874,18619,2025-03-14 22:18:12.000000 UTC,71407653,252098802,552730596,500.0,STILL,99.0,2025-03-14 22:18:10.000000 UTC
60330604,93460,2025-03-14 22:31:02.000000 UTC,71528969,251843533,552762250,122.033,WALKING,97.0,2025-03-14 22:30:50.000000 UTC
60331286,59062,2025-03-14 22:33:48.000000 UTC,71556993,251953536,552675493,2.4,IN_VEHICLE,92.0,2025-03-14 22:33:47.000000 UTC
60330710,37295,2025-03-14 22:30:02.000000 UTC,71521079,251765409,552720949,31.392,ON_BICYCLE,72.0,2025-03-14 22:30:00.000000 UTC
60328312,797,2025-03-14 21:57:55.000000 UTC,71204980,251735067,553012100,2.733,UNKNOWN,40.0,2025-03-14 21:57:48.000000 UTC
60331143,92250,2025-03-14 22:43:30.000000 UTC,71647972,251720881,553020105,8.345,IN_VEHICLE,96.0,2025-03-14 22:43:32.000000 UTC
60328251,63316,2025-03-14 21:56:45.000000 UTC,71194119,251875300,552747817,3.059,IN_VEHICLE,81.0,2025-03-14 21:56:45.000000 UTC
60331573,96445,2025-03-14 23:02:17.000000 UTC,71816532,251724367,553017583,1.283,IN_VEHICLE,96.0,2025-03-14 23:02:06.000000 UTC
60330081,91559,2025-03-14 22:23:09.000000 UTC,71457266,252027084,552805156,9.475,WALKING,93.0,2025-03-14 22:23:18.000000 UTC
60329698,64671,2025-03-14 22:35:04.000000 UTC,71567891,251823326,552556331,899.999,WALKING,95.0,2025-03-14 22:34:56.000000 UTC
60331605,53048,2025-03-14 22:45:07.000000 UTC,71662544,251853835,552861249,15.0,IN_VEHICLE,94.0,2025-03-14 22:45:06.000000 UTC
60328491,71425,2025-03-14 22:00:31.000000 UTC,71233509,252094897,552727440,11.253,WALKING,88.0,2025-03-14 22:00:36.000000 UTC
60329034,70825,2025-03-14 22:08:49.000000 UTC,71315493,252048310,552697769,15.052,UNKNOWN,40.0,2025-03-14 22:08:47.000000 UTC
60331603,2108,2025-03-14 22:53:53.000000 UTC,71742177,251920527,552913582,38.499,WALKING,96.0,2025-03-14 22:53:50.000000 UTC
60330497,92726,2025-03-14 22:39:37.000000 UTC,71611783,251816431,552797929,65.0,STILL,48.0,2025-03-14 22:39:39.000000 UTC
60323895,92726,2025-03-14 21:07:05.000000 UTC,70661219,251806449,552524017,3.088,UNKNOWN,40.0,2025-03-14 21:07:03.000000 UTC
60327165,93032,2025-03-14 21:49:17.000000 UTC,71115156,251723963,553018389,35.832,UNKNOWN,40.0,2025-03-14 21:49:06.000000 UTC
60326431,9433,2025-03-14 21:23:40.000000 UTC,70845386,251722678,553037752,9.0,UNKNOWN,40.0,2025-03-14 21:23:37.000000 UTC
60326842,71844,2025-03-14 21:32:52.000000 UTC,70944722,251928199,552661118,51.676,WALKING,87.0,2025-03-14 21:32:50.000000 UTC
60325741,93461,2025-03-14 21:21:16.000000 UTC,70819142,251828489,552827295,82.5,WALKING,94.0,2025-03-14 21:21:15.000000 UTC
60327392,32775,2025-03-14 21:46:51.000000 UTC,71092643,251920917,552592750,2.45,TILTING,100.0,2025-03-14 21:46:55.000000 UTC
60323861,48267,2025-03-14 21:00:07.000000 UTC,70581083,251938287,552654448,3.62,IN_VEHICLE,92.0,2025-03-14 21:00:05.000000 UTC
60324231,11645,2025-03-14 21:05:51.000000 UTC,70644283,251880599,552839067,1.8,UNKNOWN,40.0,2025-03-14 21:05:35.000000 UTC
60326992,12811,2025-03-14 21:38:52.000000 UTC,71008465,252096174,552727929,24.077,TILTING,100.0,2025-03-14 21:38:52.000000 UTC
60324036,62549,2025-03-14 21:02:40.000000 UTC,70610079,252098783,552729517,5.325,IN_VEHICLE,96.0,2025-03-14 21:02:36.000000 UTC
60323584,46845,2025-03-14 21:00:59.000000 UTC,70594134,251721905,553011065,24.038,STILL,35.0,2025-03-14 21:01:13.000000 UTC
60320465,9186,2025-03-14 20:10:28.000000 UTC,69982736,251850472,552921185,48.832,UNKNOWN,40.0,2025-03-14 20:10:28.000000 UTC
60322985,58865,2025-03-14 21:06:06.000000 UTC,70648804,251888206,552604221,9.302,WALKING,94.0,2025-03-14 21:05:58.000000 UTC
60321474,94270,2025-03-14 20:34:42.000000 UTC,70284743,251945416,552688217,2.814,UNKNOWN,40.0,2025-03-14 20:34:55.000000 UTC
60322940,71198,2025-03-14 21:01:57.000000 UTC,70601886,251950945,552655852,8.459,WALKING,96.0,2025-03-14 21:01:53.000000 UTC
60322703,87179,2025-03-14 20:35:58.000000 UTC,70298177,252061731,552641332,1.44,WALKING,88.0,2025-03-14 20:36:03.000000 UTC
60320647,33126,2025-03-14 20:47:28.000000 UTC,70435640,252113515,552765160,11.693,STILL,38.0,2025-03-14 20:47:37.000000 UTC
60321019,96098,2025-03-14 20:25:23.000000 UTC,70165868,251726862,553008998,3.098,STILL,100.0,2025-03-14 20:25:09.000000 UTC
60321861,20171,2025-03-14 20:42:25.000000 UTC,70374952,252092478,552782175,13.193,UNKNOWN,0.0,2025-03-14 20:42:29.000000 UTC
60320489,70693,2025-03-14 20:27:18.000000 UTC,70192155,251822535,552545100,261.652,STILL,37.0,2025-03-14 20:27:18.000000 UTC
60319794,8010,2025-03-14 20:16:20.000000 UTC,70057785,252094633,552726450,2.666,UNKNOWN,40.0,2025-03-14 20:16:27.000000 UTC
60320046,92726,2025-03-14 20:20:01.000000 UTC,70102238,251920286,552623256,3.0,UNKNOWN,40.0,2025-03-14 20:20:00.000000 UTC
60321355,86215,2025-03-14 20:34:22.000000 UTC,70274825,251942050,552669067,2.583,STILL,100.0,2025-03-14 20:34:06.000000 UTC
60319396,63316,2025-03-14 20:01:25.000000 UTC,69865820,251844012,552761384,20.0,STILL,100.0,2025-03-14 20:01:25.000000 UTC
60319809,94273,2025-03-14 20:14:29.000000 UTC,70033244,251921889,552627557,3.79,WALKING,98.0,2025-03-14 20:14:28.000000 UTC
60322288,61542,2025-03-14 20:46:43.000000 UTC,70424434,251937135,552841747,19.142,ON_BICYCLE,66.0,2025-03-14 20:46:40.000000 UTC
60322591,81740,2025-03-14 20:33:50.000000 UTC,70273214,251860497,552742634,20.4,STILL,99.0,2025-03-14 20:33:58.000000 UTC
60319454,71198,2025-03-14 19:58:51.000000 UTC,69830137,251812440,552787340,10.945,STILL,100.0,2025-03-14 19:58:44.000000 UTC
60322805,98932,2025-03-14 20:50:38.000000 UTC,70470668,252102182,552736194,1.6,TILTING,100.0,2025-03-14 20:50:37.000000 UTC
60320514,91853,2025-03-14 20:22:22.000000 UTC,70130835,251933865,552637630,2.116,WALKING,90.0,2025-03-14 20:22:18.000000 UTC
60320167,82822,2025-03-14 20:31:21.000000 UTC,70243622,251952755,552660180,57.215,TILTING,100.0,2025-03-14 20:31:30.000000 UTC
60319308,19774,2025-03-14 20:11:42.000000 UTC,69997938,251918821,552620739,18.405,UNKNOWN,40.0,2025-03-14 20:11:40.000000 UTC
60323612,92392,2025-03-14 20:52:12.000000 UTC,70489318,251730324,553057118,3.0,STILL,100.0,2025-03-14 20:52:12.000000 UTC
60320525,19093,2025-03-14 20:17:55.000000 UTC,70077660,252111782,552760184,4.5,UNKNOWN,40.0,2025-03-14 20:18:02.000000 UTC
60320368,8451,2025-03-14 20:31:22.000000 UTC,70239373,251926672,552660959,1.9,IN_VEHICLE,89.0,2025-03-14 20:31:09.000000 UTC
60319705,21586,2025-03-14 20:05:28.000000 UTC,69918391,252098935,552727677,64.1,WALKING,97.0,2025-03-14 20:05:28.000000 UTC
60323062,95881,2025-03-14 20:53:24.000000 UTC,70503043,252114307,552761432,9.21,IN_VEHICLE,96.0,2025-03-14 20:53:23.000000 UTC
60314318,61775,2025-03-14 18:59:00.000000 UTC,69004512,252104407,552769560,5.5,IN_VEHICLE,92.0,2025-03-14 18:58:59.000000 UTC
60316157,38230,2025-03-14 19:18:52.000000 UTC,69291395,251811788,552778715,3.0,ON_BICYCLE,63.0,2025-03-14 19:18:56.000000 UTC
60318407,62391,2025-03-14 19:43:38.000000 UTC,69629871,251907617,552912120,110.0,UNKNOWN,40.0,2025-03-14 19:43:38.000000 UTC
60318186,19071,2025-03-14 19:55:28.000000 UTC,69785422,251862229,552741578,500.0,UNKNOWN,40.0,2025-03-14 19:55:21.000000 UTC
60317884,62355,2025-03-14 19:50:25.000000 UTC,69717948,251717199,553028591,7.505,STILL,38.0,2025-03-14 19:50:15.000000 UTC
60318737,91135,2025-03-14 20:00:04.000000 UTC,69847758,251919346,552621489,13.826,UNKNOWN,40.0,2025-03-14 20:00:04.000000 UTC
60315250,46798,2025-03-14 19:12:43.000000 UTC,69203390,251978625,552674252,4.447,UNKNOWN,40.0,2025-03-14 19:12:42.000000 UTC
60315822,9186,2025-03-14 19:19:46.000000 UTC,69301222,251915454,552916355,43.4,UNKNOWN,40.0,2025-03-14 19:19:38.000000 UTC
60315228,2266,2025-03-14 19:08:20.000000 UTC,69140441,251753974,553093919,20.797,UNKNOWN,40.0,2025-03-14 19:08:20.000000 UTC
60314326,30052,2025-03-14 19:09:34.000000 UTC,69156949,251924471,552884653,135.6,STILL,100.0,2025-03-14 19:09:28.000000 UTC
60316241,70928,2025-03-14 19:16:56.000000 UTC,69262903,251903042,552647848,2.6,WALKING,96.0,2025-03-14 19:16:53.000000 UTC
60316975,6110,2025-03-14 19:24:29.000000 UTC,69362365,251927238,552669351,45.923,WALKING,96.0,2025-03-14 19:24:02.000000 UTC
60314493,72899,2025-03-14 19:11:09.000000 UTC,69179246,252028686,552540706,3.795,IN_VEHICLE,97.0,2025-03-14 19:11:01.000000 UTC
60314774,61545,2025-03-14 19:13:39.000000 UTC,69214959,251855927,552861637,24.315,UNKNOWN,40.0,2025-03-14 19:13:31.000000 UTC
60316247,10019,2025-03-14 19:22:47.000000 UTC,69344931,251846311,552814596,15.088,UNKNOWN,40.0,2025-03-14 19:22:46.000000 UTC
60316305,46855,2025-03-14 19:14:51.000000 UTC,69234278,251923900,552693267,2.0,ON_BICYCLE,86.0,2025-03-14 19:14:52.000000 UTC
60318478,64946,2025-03-14 20:19:25.000000 UTC,70096456,251849941,552620643,264.205,UNKNOWN,40.0,2025-03-14 20:19:33.000000 UTC
60316568,92392,2025-03-14 20:24:33.000000 UTC,70158429,251914816,552621345,525.562,STILL,100.0,2025-03-14 20:24:33.000000 UTC
60316767,61979,2025-03-14 19:30:53.000000 UTC,69459719,251849962,552859468,5.694,UNKNOWN,40.0,2025-03-14 19:31:07.000000 UTC
60316867,62391,2025-03-14 19:11:46.000000 UTC,69189879,251886732,552835377,11.039,UNKNOWN,40.0,2025-03-14 19:11:45.000000 UTC
60317375,18424,2025-03-14 19:54:38.000000 UTC,69777598,251936073,552653822,26.504,WALKING,87.0,2025-03-14 19:54:45.000000 UTC
60316429,92033,2025-03-14 19:34:06.000000 UTC,69499903,251808233,552639883,1.02,UNKNOWN,40.0,2025-03-14 19:34:02.000000 UTC
60319055,96691,2025-03-14 20:07:36.000000 UTC,69944339,251906633,552810867,2.466,ON_BICYCLE,78.0,2025-03-14 20:07:28.000000 UTC
60315438,2830,2025-03-14 19:18:50.000000 UTC,69290002,252086235,552758099,3.84,UNKNOWN,40.0,2025-03-14 19:18:50.000000 UTC
60318404,46798,2025-03-14 19:48:56.000000 UTC,69699705,251977400,552674361,4.672,UNKNOWN,40.0,2025-03-14 19:48:52.000000 UTC
60317838,72899,2025-03-14 19:49:07.000000 UTC,69701260,251904859,552650104,26.157,UNKNOWN,40.0,2025-03-14 19:49:00.000000 UTC
60316175,94282,2025-03-14 19:37:23.000000 UTC,69544555,251731337,553056576,19.295,UNKNOWN,40.0,2025-03-14 19:37:20.000000 UTC
60314344,89346,2025-03-14 19:14:40.000000 UTC,69232907,251121390,552474254,3.333,TILTING,100.0,2025-03-14 19:14:47.000000 UTC
60316441,7022,2025-03-14 19:30:56.000000 UTC,69456763,251764801,552720178,1.466,WALKING,84.0,2025-03-14 19:30:54.000000 UTC
60318047,91974,2025-03-14 19:53:35.000000 UTC,69762109,251723575,553007587,3.333,ON_BICYCLE,71.0,2025-03-14 19:53:34.000000 UTC
60317883,80109,2025-03-14 19:47:10.000000 UTC,69674953,251908538,552910983,15.105,UNKNOWN,40.0,2025-03-14 19:47:01.000000 UTC
60316620,92817,2025-03-14 19:40:08.000000 UTC,69582007,251848377,552862014,3.4,UNKNOWN,40.0,2025-03-14 19:40:06.000000 UTC
60316407,91134,2025-03-14 19:58:46.000000 UTC,69830922,251891296,552634554,31.572,WALKING,98.0,2025-03-14 19:58:48.000000 UTC
60315312,91758,2025-03-14 19:12:21.000000 UTC,69199348,251785400,552659550,2.05,STILL,100.0,2025-03-14 19:12:25.000000 UTC
60318734,61382,2025-03-14 19:50:35.000000 UTC,69723260,251862612,552781504,14.787,UNKNOWN,40.0,2025-03-14 19:50:39.000000 UTC
60314119,39913,2025-03-14 18:54:28.000000 UTC,68937965,252017817,552729550,1.983,UNKNOWN,40.0,2025-03-14 18:54:27.000000 UTC
60314392,65110,2025-03-14 19:10:54.000000 UTC,69176922,252107522,552738040,4.476,UNKNOWN,40.0,2025-03-14 19:10:51.000000 UTC
60317788,76894,2025-03-14 19:30:00.000000 UTC,69444146,251863654,552781234,7.897,UNKNOWN,40.0,2025-03-14 19:29:58.000000 UTC
60318344,28464,2025-03-14 20:02:14.000000 UTC,69879331,251779149,552676397,1.8,STILL,100.0,2025-03-14 20:02:28.000000 UTC
60315268,54601,2025-03-14 19:06:23.000000 UTC,69110952,251916467,552808417,2.0,IN_VEHICLE,95.0,2025-03-14 19:06:17.000000 UTC
60316596,93195,2025-03-14 19:45:07.000000 UTC,69651024,251929501,552639199,1.833,UNKNOWN,40.0,2025-03-14 19:45:13.000000 UTC
60315908,96691,2025-03-14 19:03:07.000000 UTC,69063163,251909053,552657009,11.478,STILL,99.0,2025-03-14 19:02:58.000000 UTC
60314319,79054,2025-03-14 19:34:22.000000 UTC,69504625,251882721,552794779,2.933,WALKING,90.0,2025-03-14 19:34:23.000000 UTC
60317156,92488,2025-03-14 19:46:06.000000 UTC,69659730,251905259,552808814,1.6,IN_VEHICLE,96.0,2025-03-14 19:45:52.000000 UTC
60314146,22377,2025-03-14 19:13:39.000000 UTC,69216793,251726752,553040202,126.25,UNKNOWN,40.0,2025-03-14 19:13:38.000000 UTC
60316074,94271,2025-03-14 19:34:51.000000 UTC,69509794,252085572,552746358,12.615,STILL,59.0,2025-03-14 19:34:46.000000 UTC
60314351,93347,2025-03-14 19:38:10.000000 UTC,69556877,251895652,552636142,87.6,WALKING,98.0,2025-03-14 19:38:15.000000 UTC
60314935,84246,2025-03-14 19:33:41.000000 UTC,69494693,251835393,552555183,34.4,UNKNOWN,40.0,2025-03-14 19:33:39.000000 UTC
60318996,99242,2025-03-14 20:28:24.000000 UTC,70205119,251754067,553092917,1.483,UNKNOWN,40.0,2025-03-14 20:28:20.000000 UTC
60317023,62313,2025-03-14 19:33:31.000000 UTC,69491570,251857596,552741455,34.715,STILL,97.0,2025-03-14 19:33:25.000000 UTC
60312747,76899,2025-03-14 18:57:02.000000 UTC,68978696,251735878,553004740,5.133,WALKING,98.0,2025-03-14 18:57:13.000000 UTC
60311613,93544,2025-03-14 18:42:43.000000 UTC,68760910,251843951,552761476,14.972,UNKNOWN,40.0,2025-03-14 18:42:28.000000 UTC
60307112,91395,2025-03-14 18:41:19.000000 UTC,68746827,251805365,552636390,11.985,WALKING,87.0,2025-03-14 18:41:31.000000 UTC
60306723,78319,2025-03-14 18:38:12.000000 UTC,68700341,251790400,552730591,3.516,WALKING,98.0,2025-03-14 18:38:23.000000 UTC
60309832,94454,2025-03-14 18:41:26.000000 UTC,68746697,252097784,552726413,1.6,IN_VEHICLE,95.0,2025-03-14 18:41:31.000000 UTC
60310329,91135,2025-03-14 18:41:51.000000 UTC,68751298,251809918,552794773,71.675,UNKNOWN,40.0,2025-03-14 18:41:49.000000 UTC
60310712,65085,2025-03-14 18:36:59.000000 UTC,68678321,251917709,552913760,7.75,UNKNOWN,40.0,2025-03-14 18:36:54.000000 UTC
60310447,73275,2025-03-14 18:45:50.000000 UTC,68812452,251962930,552719697,11.25,UNKNOWN,40.0,2025-03-14 18:45:57.000000 UTC
60310452,59102,2025-03-14 18:47:27.000000 UTC,68834189,251807233,552692981,16.1,UNKNOWN,40.0,2025-03-14 18:47:25.000000 UTC
60309759,46798,2025-03-14 18:28:56.000000 UTC,68557793,251904766,552646862,9.5,IN_VEHICLE,94.0,2025-03-14 18:28:50.000000 UTC
60312305,93504,2025-03-14 18:46:44.000000 UTC,68820675,251947950,552462933,13.22,STILL,100.0,2025-03-14 18:46:30.000000 UTC
60310410,47199,2025-03-14 18:27:29.000000 UTC,68537404,251906062,552661911,17.357,WALKING,98.0,2025-03-14 18:27:29.000000 UTC
60309451,91713,2025-03-14 18:32:04.000000 UTC,68605929,251854833,552918633,1.85,STILL,39.0,2025-03-14 18:32:02.000000 UTC
60309609,78695,2025-03-14 18:37:59.000000 UTC,68693482,251802317,552658583,3.032,UNKNOWN,0.0,2025-03-14 18:37:55.000000 UTC
60311722,19058,2025-03-14 18:39:13.000000 UTC,68712425,252099210,552727927,15.231,UNKNOWN,40.0,2025-03-14 18:39:12.000000 UTC
60312551,95644,2025-03-14 18:34:25.000000 UTC,68641094,251950849,552657059,4.392,UNKNOWN,40.0,2025-03-14 18:34:23.000000 UTC
60313073,49167,2025-03-14 18:45:42.000000 UTC,68808106,251714700,553071217,1.266,UNKNOWN,40.0,2025-03-14 18:45:39.000000 UTC
60310077,79054,2025-03-14 18:36:10.000000 UTC,68664953,251883325,552795018,2.9,UNKNOWN,40.0,2025-03-14 18:35:59.000000 UTC
60235246,91563,2025-03-14 01:10:28.000000 UTC,57300628,252046491,552698863,8.482,TILTING,100.0,2025-03-14 01:10:23.000000 UTC
60235150,94148,2025-03-14 01:18:36.000000 UTC,57344678,251936082,552840829,3.116,UNKNOWN,40.0,2025-03-14 01:18:36.000000 UTC
60235321,7641,2025-03-14 01:24:48.000000 UTC,57377917,252233250,553766867,15.077,UNKNOWN,40.0,2025-03-14 01:24:56.000000 UTC
60235609,93505,2025-03-14 02:46:57.000000 UTC,57766747,251801262,552658850,4.262,IN_VEHICLE,90.0,2025-03-14 02:46:45.000000 UTC
60235694,96546,2025-03-14 03:18:47.000000 UTC,57896511,251842851,552761834,1.966,IN_VEHICLE,91.0,2025-03-14 03:18:35.000000 UTC
60236002,31765,2025-03-14 04:04:28.000000 UTC,58091149,251848733,552918350,1.1,UNKNOWN,40.0,2025-03-14 04:04:36.000000 UTC
60236007,13878,2025-03-14 04:06:35.000000 UTC,58100577,251921109,552914457,34.4,STILL,83.0,2025-03-14 04:06:38.000000 UTC
60236058,29007,2025-03-14 04:02:38.000000 UTC,58081972,251972067,552632050,2.8,TILTING,100.0,2025-03-14 04:02:37.000000 UTC
60236255,18429,2025-03-14 04:13:53.000000 UTC,58134512,252113508,552765343,16.698,UNKNOWN,40.0,2025-03-14 04:13:57.000000 UTC
60236026,94340,2025-03-14 04:15:26.000000 UTC,58141157,251807300,552536500,1.0,UNKNOWN,40.0,2025-03-14 04:15:24.000000 UTC
60236379,92024,2025-03-14 04:24:13.000000 UTC,58181039,252072614,552711725,2.871,IN_VEHICLE,95.0,2025-03-14 04:24:06.000000 UTC
60236639,73640,2025-03-14 04:23:58.000000 UTC,58180075,251927369,552660509,30.685,WALKING,98.0,2025-03-14 04:23:53.000000 UTC
60236429,86100,2025-03-14 04:27:53.000000 UTC,58198378,252093716,552713917,0.9,IN_VEHICLE,95.0,2025-03-14 04:27:52.000000 UTC
60236599,49745,2025-03-14 04:29:29.000000 UTC,58206246,252085200,552746983,2.194,UNKNOWN,40.0,2025-03-14 04:29:36.000000 UTC
60236384,95904,2025-03-14 04:31:53.000000 UTC,58216734,251799351,552761031,4.149,STILL,100.0,2025-03-14 04:31:50.000000 UTC
60236504,96436,2025-03-14 04:31:22.000000 UTC,58214949,252028557,552540801,12.833,UNKNOWN,40.0,2025-03-14 04:31:27.000000 UTC
60236394,33822,2025-03-14 04:37:04.000000 UTC,58240237,251754471,553091970,12.936,STILL,100.0,2025-03-14 04:36:51.000000 UTC
60236587,83844,2025-03-14 04:43:49.000000 UTC,58272774,251816031,552798864,6.489,IN_VEHICLE,87.0,2025-03-14 04:43:43.000000 UTC
60236507,4483,2025-03-14 04:46:20.000000 UTC,58284719,251719795,553023755,36.9,STILL,99.0,2025-03-14 04:46:12.000000 UTC
60236666,95308,2025-03-14 04:47:42.000000 UTC,58291111,251753775,553093289,20.0,UNKNOWN,40.0,2025-03-14 04:47:33.000000 UTC
60236959,10904,2025-03-14 04:49:34.000000 UTC,58301632,251902269,552841223,6.778,WALKING,95.0,2025-03-14 04:49:44.000000 UTC
60237184,86526,2025-03-14 04:48:47.000000 UTC,58295909,251913457,552658704,13.811,STILL,100.0,2025-03-14 04:48:32.000000 UTC
60236577,5229,2025-03-14 04:49:17.000000 UTC,58298794,252102526,552753618,11.349,WALKING,92.0,2025-03-14 04:49:09.000000 UTC
60236452,93510,2025-03-14 04:52:47.000000 UTC,58316057,251918361,552914009,5.687,STILL,97.0,2025-03-14 04:52:44.000000 UTC
60236944,13674,2025-03-14 04:58:32.000000 UTC,58344537,252013053,552725210,12.629,UNKNOWN,40.0,2025-03-14 04:58:32.000000 UTC
