id_task,id_user,arrived_del_loc_at
60198031,2266,2025-03-13 16:39:59.000000 UTC
60199238,11645,2025-03-13 16:41:10.000000 UTC
60199171,76039,2025-03-13 16:45:21.000000 UTC
60198712,85585,2025-03-13 16:45:35.000000 UTC
60200017,85153,2025-03-13 16:50:25.000000 UTC
60198174,19123,2025-03-13 16:48:09.000000 UTC
60199818,28464,2025-03-13 16:52:29.000000 UTC
60197743,70319,2025-03-13 16:50:32.000000 UTC
60198469,92028,2025-03-13 16:51:02.000000 UTC
60199780,93504,2025-03-13 16:54:03.000000 UTC
60197245,94791,2025-03-13 16:51:19.000000 UTC
60198617,92540,2025-03-13 16:51:49.000000 UTC
60198298,91757,2025-03-13 16:54:16.000000 UTC
60200444,71198,2025-03-13 16:54:40.000000 UTC
60197582,70868,2025-03-13 16:52:28.000000 UTC
60199249,74557,2025-03-13 16:51:06.000000 UTC
60199087,65681,2025-03-13 16:51:04.000000 UTC
60199411,71398,2025-03-13 16:57:28.000000 UTC
60197401,37389,2025-03-13 16:56:29.000000 UTC
60199878,63495,2025-03-13 17:00:03.000000 UTC
60200790,23940,2025-03-13 17:00:06.000000 UTC
60200328,46855,2025-03-13 16:57:44.000000 UTC
60197415,59062,2025-03-13 17:00:00.000000 UTC
60198477,96547,2025-03-13 16:58:59.000000 UTC
60202049,30852,2025-03-13 17:02:00.000000 UTC
60199812,94340,2025-03-13 17:02:33.000000 UTC
60200385,96218,2025-03-13 17:04:31.000000 UTC
60200190,86068,2025-03-13 17:04:30.000000 UTC
60200480,79137,2025-03-13 17:04:27.000000 UTC
60199194,11898,2025-03-13 17:06:29.000000 UTC
60200774,19093,2025-03-13 17:04:21.000000 UTC
60195575,74527,2025-03-13 16:58:57.000000 UTC
60199016,56447,2025-03-13 17:08:00.000000 UTC
60202038,70299,2025-03-13 17:07:57.000000 UTC
60197878,99400,2025-03-13 17:02:00.000000 UTC
60200155,29809,2025-03-13 17:08:30.000000 UTC
60200513,21579,2025-03-13 17:08:16.000000 UTC
60201572,93537,2025-03-13 17:11:22.000000 UTC
60201279,62358,2025-03-13 17:08:06.000000 UTC
60200801,91371,2025-03-13 17:11:26.000000 UTC
60201031,11178,2025-03-13 17:13:10.000000 UTC
60198485,63016,2025-03-13 17:05:29.000000 UTC
60201233,22377,2025-03-13 17:14:44.000000 UTC
60202684,2266,2025-03-13 17:16:50.000000 UTC
60202349,22375,2025-03-13 17:18:53.000000 UTC
60199762,8589,2025-03-13 17:20:03.000000 UTC
60201944,91134,2025-03-13 17:24:15.000000 UTC
60202139,68805,2025-03-13 17:26:21.000000 UTC
60203968,94975,2025-03-13 17:26:28.000000 UTC
60203499,71198,2025-03-13 17:30:42.000000 UTC
60202112,22202,2025-03-13 17:30:36.000000 UTC
60203760,14476,2025-03-13 17:32:41.000000 UTC
60204543,56447,2025-03-13 17:36:23.000000 UTC
60206063,34979,2025-03-13 17:35:41.000000 UTC
60203585,3127,2025-03-13 17:32:42.000000 UTC
60205584,92124,2025-03-13 17:40:29.000000 UTC
60204120,8612,2025-03-13 17:42:42.000000 UTC
60205197,2890,2025-03-13 17:43:18.000000 UTC
60204653,71024,2025-03-13 17:41:21.000000 UTC
60202316,36149,2025-03-13 17:42:31.000000 UTC
60205875,87179,2025-03-13 17:46:16.000000 UTC
60205187,42241,2025-03-13 17:45:35.000000 UTC
60204351,93504,2025-03-13 17:44:56.000000 UTC
60204107,13044,2025-03-13 17:44:14.000000 UTC
60203615,17418,2025-03-13 17:45:12.000000 UTC
60205259,37808,2025-03-13 17:45:35.000000 UTC
60205547,78445,2025-03-13 17:46:30.000000 UTC
60202705,79056,2025-03-13 17:46:06.000000 UTC
60200051,3640,2025-03-13 17:48:35.000000 UTC
60205257,96191,2025-03-13 17:52:43.000000 UTC
60205932,21586,2025-03-13 17:52:17.000000 UTC
60204936,79499,2025-03-13 17:55:00.000000 UTC
60205904,92363,2025-03-13 17:54:04.000000 UTC
60203316,78387,2025-03-13 17:52:18.000000 UTC
60206228,11383,2025-03-13 17:57:54.000000 UTC
60203947,65498,2025-03-13 17:50:30.000000 UTC
60205484,47122,2025-03-13 17:48:25.000000 UTC
60205510,22375,2025-03-13 17:58:02.000000 UTC
60205906,92728,2025-03-13 18:01:17.000000 UTC
60206638,28453,2025-03-13 18:01:22.000000 UTC
60205203,96314,2025-03-13 17:57:29.000000 UTC
60204141,94120,2025-03-13 18:01:46.000000 UTC
60206722,13316,2025-03-13 18:05:12.000000 UTC
60206441,30650,2025-03-13 18:06:31.000000 UTC
60205842,96041,2025-03-13 18:08:26.000000 UTC
60206947,70691,2025-03-13 18:07:11.000000 UTC
60204714,71411,2025-03-13 18:03:01.000000 UTC
60207281,49732,2025-03-13 18:13:17.000000 UTC
60206953,13305,2025-03-13 18:15:21.000000 UTC
60208380,30054,2025-03-13 18:18:04.000000 UTC
60204469,24402,2025-03-13 18:19:53.000000 UTC
60208882,37808,2025-03-13 18:16:05.000000 UTC
60210523,19093,2025-03-13 18:21:14.000000 UTC
60208225,71769,2025-03-13 18:20:13.000000 UTC
60208967,3455,2025-03-13 18:28:54.000000 UTC
60209173,21579,2025-03-13 18:28:43.000000 UTC
60210027,22375,2025-03-13 18:29:01.000000 UTC
60208577,93524,2025-03-13 18:26:52.000000 UTC
60209340,73166,2025-03-13 18:26:39.000000 UTC
60209478,6458,2025-03-13 18:34:24.000000 UTC
60210833,21578,2025-03-13 18:36:45.000000 UTC
60210044,87180,2025-03-13 18:34:23.000000 UTC
60210620,11383,2025-03-13 18:36:00.000000 UTC
60211359,81740,2025-03-13 18:41:05.000000 UTC
60206904,12535,2025-03-13 18:40:25.000000 UTC
60210920,8010,2025-03-13 18:41:42.000000 UTC
60212336,18807,2025-03-13 18:44:36.000000 UTC
60211993,31783,2025-03-13 18:43:58.000000 UTC
60210210,11645,2025-03-13 18:42:12.000000 UTC
60209756,44143,2025-03-13 18:39:29.000000 UTC
60211443,83513,2025-03-13 18:36:28.000000 UTC
60211530,14476,2025-03-13 18:51:32.000000 UTC
60209576,90078,2025-03-13 18:48:13.000000 UTC
60212162,28175,2025-03-13 18:51:26.000000 UTC
60209170,93537,2025-03-13 18:50:10.000000 UTC
60212536,11246,2025-03-13 18:50:53.000000 UTC
60211608,85205,2025-03-13 18:48:39.000000 UTC
60209485,65241,2025-03-13 18:52:46.000000 UTC
60212016,93460,2025-03-13 18:52:41.000000 UTC
60211990,65399,2025-03-13 18:51:36.000000 UTC
60211956,19058,2025-03-13 18:53:39.000000 UTC
60212996,13044,2025-03-13 19:00:20.000000 UTC
60213321,92540,2025-03-13 18:58:59.000000 UTC
60213146,63485,2025-03-13 19:00:50.000000 UTC
60213420,47123,2025-03-13 19:02:04.000000 UTC
60212697,92716,2025-03-13 19:00:20.000000 UTC
60212624,96437,2025-03-13 19:05:18.000000 UTC
60212905,9187,2025-03-13 19:05:21.000000 UTC
60211963,28375,2025-03-13 19:07:58.000000 UTC
60213129,94214,2025-03-13 19:05:23.000000 UTC
60213558,73166,2025-03-13 19:03:15.000000 UTC
60213150,14006,2025-03-13 19:06:11.000000 UTC
60212271,99304,2025-03-13 19:05:19.000000 UTC
60213572,71356,2025-03-13 19:07:58.000000 UTC
60211496,85156,2025-03-13 19:09:39.000000 UTC
60213723,20367,2025-03-13 19:10:35.000000 UTC
60214211,76056,2025-03-13 19:07:51.000000 UTC
60214135,79134,2025-03-13 19:10:23.000000 UTC
60212392,70929,2025-03-13 19:01:45.000000 UTC
60213569,96101,2025-03-13 19:14:05.000000 UTC
60213747,93166,2025-03-13 19:13:03.000000 UTC
60213730,95644,2025-03-13 19:12:55.000000 UTC
60214065,83834,2025-03-13 19:17:14.000000 UTC
60214226,94428,2025-03-13 19:18:41.000000 UTC
60214235,91974,2025-03-13 19:26:33.000000 UTC
60216803,93460,2025-03-13 19:29:06.000000 UTC
60214462,15591,2025-03-13 19:31:21.000000 UTC
60214539,30852,2025-03-13 19:31:09.000000 UTC
60216439,79646,2025-03-13 19:33:55.000000 UTC
60215589,66050,2025-03-13 19:36:30.000000 UTC
60216790,86803,2025-03-13 19:44:53.000000 UTC
60216781,61047,2025-03-13 19:39:22.000000 UTC
60216166,96691,2025-03-13 19:42:17.000000 UTC
60215578,81740,2025-03-13 19:46:12.000000 UTC
60216122,28325,2025-03-13 19:44:04.000000 UTC
60216048,94022,2025-03-13 19:48:13.000000 UTC
60211206,8598,2025-03-13 19:52:24.000000 UTC
60217102,77564,2025-03-13 19:48:15.000000 UTC
60216694,74762,2025-03-13 19:51:37.000000 UTC
60219237,14476,2025-03-13 20:00:35.000000 UTC
60217493,73275,2025-03-13 20:00:46.000000 UTC
60218177,64387,2025-03-13 19:59:49.000000 UTC
60218946,30146,2025-03-13 20:01:40.000000 UTC
60217226,64303,2025-03-13 20:03:23.000000 UTC
60217483,11927,2025-03-13 20:03:48.000000 UTC
60216883,93524,2025-03-13 20:00:27.000000 UTC
60218896,99216,2025-03-13 20:07:44.000000 UTC
60218646,22377,2025-03-13 20:08:15.000000 UTC
60218276,37004,2025-03-13 20:13:57.000000 UTC
60219107,95604,2025-03-13 20:13:48.000000 UTC
60220048,14476,2025-03-13 20:15:35.000000 UTC
60219108,3127,2025-03-13 20:18:07.000000 UTC
60219859,48267,2025-03-13 20:17:36.000000 UTC
60219099,13305,2025-03-13 20:10:07.000000 UTC
60220164,39095,2025-03-13 20:22:23.000000 UTC
60219911,11178,2025-03-13 20:23:05.000000 UTC
60220573,8598,2025-03-13 20:28:57.000000 UTC
60219758,76132,2025-03-13 20:27:01.000000 UTC
60219820,47123,2025-03-13 20:32:09.000000 UTC
60220545,797,2025-03-13 20:32:43.000000 UTC
60222234,40367,2025-03-13 20:54:04.000000 UTC
60221210,81738,2025-03-13 21:13:38.000000 UTC
60221968,93400,2025-03-13 21:08:19.000000 UTC
60221480,92726,2025-03-13 21:06:40.000000 UTC
60222359,85977,2025-03-13 20:55:00.000000 UTC
60222719,28325,2025-03-13 21:11:02.000000 UTC
60222517,61418,2025-03-13 21:26:18.000000 UTC
60220376,11645,2025-03-13 21:00:12.000000 UTC
60221191,87179,2025-03-13 21:03:09.000000 UTC
60222664,65379,2025-03-13 21:05:03.000000 UTC
60222753,87501,2025-03-13 21:01:28.000000 UTC
60221255,70150,2025-03-13 21:00:47.000000 UTC
60222617,2266,2025-03-13 21:02:59.000000 UTC
60226840,48046,2025-03-13 21:58:50.000000 UTC
60227565,11927,2025-03-13 22:12:30.000000 UTC
60229539,91851,2025-03-13 22:52:41.000000 UTC
60229491,12811,2025-03-13 22:40:22.000000 UTC
60227814,95644,2025-03-13 22:26:38.000000 UTC
60227924,96548,2025-03-13 22:22:51.000000 UTC
60229766,9239,2025-03-13 22:55:38.000000 UTC
60227918,78670,2025-03-13 22:04:19.000000 UTC
60227079,11363,2025-03-13 22:08:09.000000 UTC
60226803,18429,2025-03-13 22:07:57.000000 UTC
60227053,95604,2025-03-13 22:10:35.000000 UTC
60230275,18807,2025-03-13 23:00:13.000000 UTC
60227708,96520,2025-03-13 22:19:09.000000 UTC
60227812,63316,2025-03-13 22:26:43.000000 UTC
60228113,10209,2025-03-13 22:24:56.000000 UTC
60233711,92834,2025-03-14 00:31:46.000000 UTC
60233963,28394,2025-03-14 00:30:41.000000 UTC
60335860,93460,2025-03-15 00:12:48.000000 UTC
60336736,92726,2025-03-15 00:40:42.000000 UTC
60332552,61517,2025-03-14 22:54:45.000000 UTC
60334687,78445,2025-03-14 23:39:42.000000 UTC
60332049,93022,2025-03-14 22:52:25.000000 UTC
60335062,94214,2025-03-14 23:39:29.000000 UTC
60332591,85550,2025-03-14 23:10:47.000000 UTC
60333027,59062,2025-03-14 23:15:44.000000 UTC
60334710,61545,2025-03-14 23:54:05.000000 UTC
60330091,90555,2025-03-14 22:43:26.000000 UTC
60331674,91395,2025-03-14 22:56:32.000000 UTC
60331070,95550,2025-03-14 22:41:40.000000 UTC
60331534,14073,2025-03-14 22:43:14.000000 UTC
60331494,85977,2025-03-14 22:52:34.000000 UTC
60329483,58857,2025-03-14 22:03:20.000000 UTC
60331092,6458,2025-03-14 22:43:31.000000 UTC
60329400,87179,2025-03-14 22:37:52.000000 UTC
60329135,75280,2025-03-14 22:19:20.000000 UTC
60331667,78856,2025-03-14 22:59:45.000000 UTC
60329141,96548,2025-03-14 22:10:45.000000 UTC
60328979,93017,2025-03-14 22:26:00.000000 UTC
60331908,94821,2025-03-14 22:56:47.000000 UTC
60331614,93032,2025-03-14 23:00:20.000000 UTC
60330105,96035,2025-03-14 22:22:32.000000 UTC
60328878,24221,2025-03-14 22:18:35.000000 UTC
60331220,97997,2025-03-14 22:45:04.000000 UTC
60331666,96098,2025-03-14 23:20:50.000000 UTC
60329129,12807,2025-03-14 22:05:42.000000 UTC
60331580,58865,2025-03-14 22:41:53.000000 UTC
60331591,13044,2025-03-14 22:53:34.000000 UTC
60329558,43778,2025-03-14 22:09:37.000000 UTC
60328874,18619,2025-03-14 22:18:12.000000 UTC
60330604,93460,2025-03-14 22:31:02.000000 UTC
60331286,59062,2025-03-14 22:33:48.000000 UTC
60330710,37295,2025-03-14 22:30:02.000000 UTC
60328312,797,2025-03-14 21:57:55.000000 UTC
60331143,92250,2025-03-14 22:43:30.000000 UTC
60328251,63316,2025-03-14 21:56:45.000000 UTC
60331573,96445,2025-03-14 23:02:17.000000 UTC
60330081,91559,2025-03-14 22:23:09.000000 UTC
60329698,64671,2025-03-14 22:35:04.000000 UTC
60331605,53048,2025-03-14 22:45:07.000000 UTC
60328491,71425,2025-03-14 22:00:31.000000 UTC
60329034,70825,2025-03-14 22:08:49.000000 UTC
60331603,2108,2025-03-14 22:53:53.000000 UTC
60330497,92726,2025-03-14 22:39:37.000000 UTC
60323895,92726,2025-03-14 21:07:05.000000 UTC
60327165,93032,2025-03-14 21:49:17.000000 UTC
60326431,9433,2025-03-14 21:23:40.000000 UTC
60326842,71844,2025-03-14 21:32:52.000000 UTC
60325741,93461,2025-03-14 21:21:16.000000 UTC
60327392,32775,2025-03-14 21:46:51.000000 UTC
60323861,48267,2025-03-14 21:00:07.000000 UTC
60324231,11645,2025-03-14 21:05:51.000000 UTC
60326992,12811,2025-03-14 21:38:52.000000 UTC
60324036,62549,2025-03-14 21:02:40.000000 UTC
60323584,46845,2025-03-14 21:00:59.000000 UTC
60320465,9186,2025-03-14 20:10:28.000000 UTC
60322985,58865,2025-03-14 21:06:06.000000 UTC
60321474,94270,2025-03-14 20:34:42.000000 UTC
60322940,71198,2025-03-14 21:01:57.000000 UTC
60322703,87179,2025-03-14 20:35:58.000000 UTC
60320647,33126,2025-03-14 20:47:28.000000 UTC
60321019,96098,2025-03-14 20:25:23.000000 UTC
60321861,20171,2025-03-14 20:42:25.000000 UTC
60320489,70693,2025-03-14 20:27:18.000000 UTC
60319794,8010,2025-03-14 20:16:20.000000 UTC
60320046,92726,2025-03-14 20:20:01.000000 UTC
60321355,86215,2025-03-14 20:34:22.000000 UTC
60319396,63316,2025-03-14 20:01:25.000000 UTC
60319809,94273,2025-03-14 20:14:29.000000 UTC
60322288,61542,2025-03-14 20:46:43.000000 UTC
60322591,81740,2025-03-14 20:33:50.000000 UTC
60319454,71198,2025-03-14 19:58:51.000000 UTC
60322805,98932,2025-03-14 20:50:38.000000 UTC
60320514,91853,2025-03-14 20:22:22.000000 UTC
60320167,82822,2025-03-14 20:31:21.000000 UTC
60319308,19774,2025-03-14 20:11:42.000000 UTC
60323612,92392,2025-03-14 20:52:12.000000 UTC
60320525,19093,2025-03-14 20:17:55.000000 UTC
60320368,8451,2025-03-14 20:31:22.000000 UTC
60319705,21586,2025-03-14 20:05:28.000000 UTC
60323062,95881,2025-03-14 20:53:24.000000 UTC
60314318,61775,2025-03-14 18:59:00.000000 UTC
60316157,38230,2025-03-14 19:18:52.000000 UTC
60318407,62391,2025-03-14 19:43:38.000000 UTC
60318186,19071,2025-03-14 19:55:28.000000 UTC
60317884,62355,2025-03-14 19:50:25.000000 UTC
60318737,91135,2025-03-14 20:00:04.000000 UTC
60315250,46798,2025-03-14 19:12:43.000000 UTC
60315822,9186,2025-03-14 19:19:46.000000 UTC
60315228,2266,2025-03-14 19:08:20.000000 UTC
60314326,30052,2025-03-14 19:09:34.000000 UTC
60316241,70928,2025-03-14 19:16:56.000000 UTC
60316975,6110,2025-03-14 19:24:29.000000 UTC
60314493,72899,2025-03-14 19:11:09.000000 UTC
60314774,61545,2025-03-14 19:13:39.000000 UTC
60316247,10019,2025-03-14 19:22:47.000000 UTC
60316305,46855,2025-03-14 19:14:51.000000 UTC
60318478,64946,2025-03-14 20:19:25.000000 UTC
60316568,92392,2025-03-14 20:24:33.000000 UTC
60316767,61979,2025-03-14 19:30:53.000000 UTC
60316867,62391,2025-03-14 19:11:46.000000 UTC
60317375,18424,2025-03-14 19:54:38.000000 UTC
60316429,92033,2025-03-14 19:34:06.000000 UTC
60319055,96691,2025-03-14 20:07:36.000000 UTC
60315438,2830,2025-03-14 19:18:50.000000 UTC
60318404,46798,2025-03-14 19:48:56.000000 UTC
60317838,72899,2025-03-14 19:49:07.000000 UTC
60316175,94282,2025-03-14 19:37:23.000000 UTC
60314344,89346,2025-03-14 19:14:40.000000 UTC
60316441,7022,2025-03-14 19:30:56.000000 UTC
60318047,91974,2025-03-14 19:53:35.000000 UTC
60317883,80109,2025-03-14 19:47:10.000000 UTC
60316620,92817,2025-03-14 19:40:08.000000 UTC
60316407,91134,2025-03-14 19:58:46.000000 UTC
60315312,91758,2025-03-14 19:12:21.000000 UTC
60318734,61382,2025-03-14 19:50:35.000000 UTC
60314119,39913,2025-03-14 18:54:28.000000 UTC
60314392,65110,2025-03-14 19:10:54.000000 UTC
60317788,76894,2025-03-14 19:30:00.000000 UTC
60318344,28464,2025-03-14 20:02:14.000000 UTC
60315268,54601,2025-03-14 19:06:23.000000 UTC
60316596,93195,2025-03-14 19:45:07.000000 UTC
60315908,96691,2025-03-14 19:03:07.000000 UTC
60314319,79054,2025-03-14 19:34:22.000000 UTC
60317156,92488,2025-03-14 19:46:06.000000 UTC
60314146,22377,2025-03-14 19:13:39.000000 UTC
60316074,94271,2025-03-14 19:34:51.000000 UTC
60314351,93347,2025-03-14 19:38:10.000000 UTC
60314935,84246,2025-03-14 19:33:41.000000 UTC
60318996,99242,2025-03-14 20:28:24.000000 UTC
60317023,62313,2025-03-14 19:33:31.000000 UTC
60312747,76899,2025-03-14 18:57:02.000000 UTC
60311613,93544,2025-03-14 18:42:43.000000 UTC
60307112,91395,2025-03-14 18:41:19.000000 UTC
60306723,78319,2025-03-14 18:38:12.000000 UTC
60309832,94454,2025-03-14 18:41:26.000000 UTC
60310329,91135,2025-03-14 18:41:51.000000 UTC
60310712,65085,2025-03-14 18:36:59.000000 UTC
60310447,73275,2025-03-14 18:45:50.000000 UTC
60310452,59102,2025-03-14 18:47:27.000000 UTC
60309759,46798,2025-03-14 18:28:56.000000 UTC
60312305,93504,2025-03-14 18:46:44.000000 UTC
60310410,47199,2025-03-14 18:27:29.000000 UTC
60309451,91713,2025-03-14 18:32:04.000000 UTC
60309609,78695,2025-03-14 18:37:59.000000 UTC
60311722,19058,2025-03-14 18:39:13.000000 UTC
60312551,95644,2025-03-14 18:34:25.000000 UTC
60313073,49167,2025-03-14 18:45:42.000000 UTC
60310077,79054,2025-03-14 18:36:10.000000 UTC
60235246,91563,2025-03-14 01:10:28.000000 UTC
60235150,94148,2025-03-14 01:18:36.000000 UTC
60235321,7641,2025-03-14 01:24:48.000000 UTC
60235609,93505,2025-03-14 02:46:57.000000 UTC
60235694,96546,2025-03-14 03:18:47.000000 UTC
60236002,31765,2025-03-14 04:04:28.000000 UTC
60236007,13878,2025-03-14 04:06:35.000000 UTC
60236058,29007,2025-03-14 04:02:38.000000 UTC
60236255,18429,2025-03-14 04:13:53.000000 UTC
60236026,94340,2025-03-14 04:15:26.000000 UTC
60236379,92024,2025-03-14 04:24:13.000000 UTC
60236639,73640,2025-03-14 04:23:58.000000 UTC
60236429,86100,2025-03-14 04:27:53.000000 UTC
60236599,49745,2025-03-14 04:29:29.000000 UTC
60236384,95904,2025-03-14 04:31:53.000000 UTC
60236504,96436,2025-03-14 04:31:22.000000 UTC
60236394,33822,2025-03-14 04:37:04.000000 UTC
60236587,83844,2025-03-14 04:43:49.000000 UTC
60236507,4483,2025-03-14 04:46:20.000000 UTC
60236666,95308,2025-03-14 04:47:42.000000 UTC
60236959,10904,2025-03-14 04:49:34.000000 UTC
60237184,86526,2025-03-14 04:48:47.000000 UTC
60236577,5229,2025-03-14 04:49:17.000000 UTC
60236452,93510,2025-03-14 04:52:47.000000 UTC
60236944,13674,2025-03-14 04:58:32.000000 UTC
60237224,82642,2025-03-14 04:58:09.000000 UTC
60237082,91945,2025-03-14 05:00:40.000000 UTC
60237036,13322,2025-03-14 05:02:08.000000 UTC
60237047,65110,2025-03-14 05:04:51.000000 UTC
60236604,61522,2025-03-14 05:07:39.000000 UTC
60237189,20171,2025-03-14 05:17:46.000000 UTC
60237431,49745,2025-03-14 05:19:45.000000 UTC
60237714,73168,2025-03-14 05:20:20.000000 UTC
60236947,83447,2025-03-14 05:23:06.000000 UTC
60237115,86098,2025-03-14 05:22:01.000000 UTC
60237435,83844,2025-03-14 05:24:28.000000 UTC
60237593,71398,2025-03-14 05:26:06.000000 UTC
60237479,94464,2025-03-14 05:34:56.000000 UTC
60237637,59050,2025-03-14 05:29:36.000000 UTC
60237910,92032,2025-03-14 05:36:18.000000 UTC
60237967,94120,2025-03-14 05:38:50.000000 UTC
60238288,64052,2025-03-14 05:40:51.000000 UTC
60237621,18429,2025-03-14 05:46:08.000000 UTC
60237944,64871,2025-03-14 05:43:21.000000 UTC
60238029,92925,2025-03-14 05:46:53.000000 UTC
60237763,91757,2025-03-14 05:46:39.000000 UTC
60238064,96631,2025-03-14 05:46:28.000000 UTC
60237898,65714,2025-03-14 05:47:19.000000 UTC
60237895,62273,2025-03-14 05:42:12.000000 UTC
60238074,96320,2025-03-14 05:46:07.000000 UTC
60238426,10016,2025-03-14 05:49:35.000000 UTC
60238228,33822,2025-03-14 05:54:21.000000 UTC
60238650,18521,2025-03-14 05:54:50.000000 UTC
60238281,21818,2025-03-14 05:51:38.000000 UTC
60238566,10904,2025-03-14 06:05:29.000000 UTC
60239603,26118,2025-03-14 06:10:50.000000 UTC
60238914,95274,2025-03-14 06:14:07.000000 UTC
60239082,16883,2025-03-14 06:15:22.000000 UTC
60238339,68607,2025-03-14 06:09:22.000000 UTC
60238285,94455,2025-03-14 06:17:57.000000 UTC
60239562,92659,2025-03-14 06:16:50.000000 UTC
60239354,64871,2025-03-14 06:21:09.000000 UTC
60239309,14043,2025-03-14 06:23:25.000000 UTC
60238570,97571,2025-03-14 06:14:32.000000 UTC
60239246,18522,2025-03-14 06:22:36.000000 UTC
60238841,36994,2025-03-14 06:15:39.000000 UTC
60238033,91137,2025-03-14 06:24:48.000000 UTC
60239579,33822,2025-03-14 06:27:57.000000 UTC
60239443,90068,2025-03-14 06:24:26.000000 UTC
60239830,93512,2025-03-14 06:30:18.000000 UTC
60239137,11939,2025-03-14 06:24:41.000000 UTC
60238971,92716,2025-03-14 06:29:20.000000 UTC
60239357,97762,2025-03-14 06:30:37.000000 UTC
60239456,88846,2025-03-14 06:32:09.000000 UTC
60240033,31765,2025-03-14 06:42:17.000000 UTC
60240258,73168,2025-03-14 06:41:09.000000 UTC
60239880,63496,2025-03-14 06:43:07.000000 UTC
60240312,95355,2025-03-14 06:44:03.000000 UTC
60240483,95799,2025-03-14 06:44:41.000000 UTC
60240332,71361,2025-03-14 06:46:43.000000 UTC
60240482,65078,2025-03-14 06:44:37.000000 UTC
60240286,71412,2025-03-14 06:53:51.000000 UTC
60240100,48211,2025-03-14 06:56:08.000000 UTC
60240432,30650,2025-03-14 07:01:03.000000 UTC
60240613,74331,2025-03-14 06:56:09.000000 UTC
60239784,71290,2025-03-14 06:54:00.000000 UTC
60239640,96779,2025-03-14 07:01:10.000000 UTC
60240336,77865,2025-03-14 07:01:41.000000 UTC
60241024,70299,2025-03-14 07:05:55.000000 UTC
60241371,63377,2025-03-14 07:07:26.000000 UTC
60241480,23869,2025-03-14 07:09:26.000000 UTC
60241127,62567,2025-03-14 07:08:01.000000 UTC
60241413,33252,2025-03-14 07:12:54.000000 UTC
60240624,63137,2025-03-14 07:07:43.000000 UTC
60240295,95948,2025-03-14 07:15:52.000000 UTC
60240513,60709,2025-03-14 07:14:38.000000 UTC
60240961,61042,2025-03-14 07:21:56.000000 UTC
60241681,94340,2025-03-14 07:20:17.000000 UTC
60241757,18429,2025-03-14 07:23:35.000000 UTC
60240892,95548,2025-03-14 07:22:17.000000 UTC
60242235,61542,2025-03-14 07:28:28.000000 UTC
60240687,15591,2025-03-14 07:22:28.000000 UTC
60241491,95274,2025-03-14 07:26:06.000000 UTC
60241234,96808,2025-03-14 07:23:23.000000 UTC
60241740,91767,2025-03-14 07:28:19.000000 UTC
60241485,60704,2025-03-14 07:28:10.000000 UTC
60241110,96631,2025-03-14 07:09:29.000000 UTC
60241203,76832,2025-03-14 07:29:20.000000 UTC
60242643,94120,2025-03-14 07:28:29.000000 UTC
60241552,92659,2025-03-14 07:27:01.000000 UTC
60242408,13002,2025-03-14 07:37:41.000000 UTC
60242468,61501,2025-03-14 07:35:45.000000 UTC
60241947,64052,2025-03-14 07:39:44.000000 UTC
60242133,85296,2025-03-14 07:41:08.000000 UTC
60242713,40459,2025-03-14 07:41:13.000000 UTC
60242293,31765,2025-03-14 07:42:16.000000 UTC
60242240,13322,2025-03-14 07:39:49.000000 UTC
60242438,86068,2025-03-14 07:49:11.000000 UTC
60242455,18412,2025-03-14 07:43:31.000000 UTC
60242578,96209,2025-03-14 07:47:40.000000 UTC
60242607,96218,2025-03-14 07:45:25.000000 UTC
60243378,79496,2025-03-14 07:44:43.000000 UTC
60242584,54891,2025-03-14 07:49:25.000000 UTC
60242205,1254,2025-03-14 07:51:16.000000 UTC
60242722,11246,2025-03-14 07:55:39.000000 UTC
60243548,70693,2025-03-14 07:56:23.000000 UTC
60242223,7594,2025-03-14 07:55:05.000000 UTC
60242826,97321,2025-03-14 07:56:09.000000 UTC
60243029,85284,2025-03-14 08:00:10.000000 UTC
60243336,78125,2025-03-14 07:59:15.000000 UTC
60244628,14021,2025-03-14 08:02:38.000000 UTC
60244201,97032,2025-03-14 08:03:28.000000 UTC
60243552,96808,2025-03-14 08:03:02.000000 UTC
60243367,96320,2025-03-14 08:03:02.000000 UTC
60243603,8360,2025-03-14 08:07:47.000000 UTC
60242573,94257,2025-03-14 07:59:40.000000 UTC
60243592,94120,2025-03-14 08:07:37.000000 UTC
60244364,70868,2025-03-14 08:14:22.000000 UTC
60243418,77595,2025-03-14 08:13:48.000000 UTC
60244917,28198,2025-03-14 08:16:56.000000 UTC
60244505,63485,2025-03-14 08:15:33.000000 UTC
60243995,26619,2025-03-14 08:14:42.000000 UTC
60242976,71361,2025-03-14 08:16:33.000000 UTC
60244493,58564,2025-03-14 08:15:22.000000 UTC
60243617,95637,2025-03-14 08:10:37.000000 UTC
60243853,65719,2025-03-14 08:18:04.000000 UTC
60242861,63298,2025-03-14 08:13:58.000000 UTC
60244089,58202,2025-03-14 08:14:04.000000 UTC
60243703,75097,2025-03-14 08:16:36.000000 UTC
60244647,21578,2025-03-14 08:20:37.000000 UTC
60242846,62597,2025-03-14 08:21:13.000000 UTC
60244857,91399,2025-03-14 08:23:24.000000 UTC
60244365,87720,2025-03-14 08:25:42.000000 UTC
60244264,8597,2025-03-14 08:28:21.000000 UTC
60245134,59050,2025-03-14 08:24:07.000000 UTC
60244868,95642,2025-03-14 08:21:03.000000 UTC
