id_task,mp_Task_nr
60268237,FF3ENN0B6SS87QA
60309024,FF3ENN2DHWDLMFA
60156195,FF3DNN1B9TJ893A
60382919,FF3FNNZDJP65Q6A
60636056,FF3INNM9IZ7NABA
60183148,FF3DNNVN876738A
60398734,FF3FNN99MI9X5YA
60351995,FF3FNNQEZA8D2RA
60470958,FF3GNNC3LFL45JA
60547992,FF3HNNLQUGJZ99A
60350893,FF3FNN6S3XC9Y6A
60343222,FF3FNN7AOW3638A
60248552,FF3ENNU2KMJ5GKA
60409422,FF3FNNU0VW7N76A
60157907,FF3DNNE9CBRI0VA
60560628,FF3HNNVCH9AK2YA
60291950,NNF3ENNB3OXS4Q9A
60347226,FF3FNNXGBU6UO4A
60157831,FF3DNN88M77QSDA
60296725,FF3ENN78KC2QDKA
60638638,NNF3INNW3ULYST8A
60319961,FF3ENN57UWC58LA
60550020,FF3HNNMRDMJH7CA
60365372,FF3FNN77B5WWGQA
60584674,FF3HNNNBVM2T7AA
60632418,FF3INNMFVVQPJSA
60192597,FF3DNNFZP9NIXVA
60292059,FF3ENNM7VCIYGRA
60341967,FF3FNN23BMBBUMA
60349200,FF3FNNFF3DPVYEA
60268586,FF3ENNVL2BVUTYA
60160788,FF3DNN5VLMOKGWA
60605971,FF3HNNQE732DNBA
60433147,FF3FNNYP4A8X49A
60591086,FF3HNNQP1HDXGBA
60572982,NNF3HNNGHHS8LEYA
60516092,FF3GNNOCNKZ8MJA
60512222,FF3GNNMYO3OM9JA
60578378,NNF3HNNDXY3OTDTA
60515953,FF3GNNPRI7PCSJA
60573813,NNF3HNNJQXDAY1IA
60637979,FF3INN79D8AN45A
60588026,FF3HNN9H1YMHL0A
60202684,FF3DNNQ7T3T4I1A
60481289,FF3GNNEYXDK6CUA
60293978,FF3ENNCAPEF6FJA
60348881,FF3FNNSIU11EF5A
60199812,FF3DNN3CN86ZABA
60419830,FF3FNNAWC6VF9OA
60627456,FF3INNTE29O8E2A
60374230,FF3FNN8PFKRH37A
60376182,FF3FNNAQP26I2WA
60406992,FF3FNNLCE8HNM4A
60415371,FF3FNNNY7B8LWVA
60243418,FF3ENNLH8ZXTQ3A
60473676,FF3GNNTN7DH01PA
60598952,FF3HNN7DHWZJUEA
60244647,FF3ENN223T38YPA
60155779,FF3DNNZT22Y1FVA
60128515,FF3CNN0R2FPJQ4A
60343702,FF3FNNRZMB23RRA
60258945,FF3ENNIUKWR12WA
60447043,FF3GNN80VFIXUCA
60501521,FF3GNNN0N72B3VA
60146263,FF3DNNRBZAHBYEA
60182344,FF3DNNR66FI77QA
60415224,FF3FNN9ULTO9L8A
60342014,FF3FNN03M69IHTA
60380603,FF3FNN4T6P7FQ6A
60380767,FF3FNNPDYS9VRUA
60444756,FF3GNN5SII19E4A
60512680,FF3GNNADPTT8TGA
60633652,FF3INNXIO6METSA
60154243,FF3DNNUSKBCOGSA
60331666,FF3ENN9SMZM366A
60331908,FF3ENNYRQ970H5A
60592595,FF3HNNO9RFBL3SA
60259579,FF3ENNX1QGZPKTA
60575566,FF3HNNAV2V6JYYA
60273685,FF3ENNLA1CHG0XA
60498134,FF3GNNL6TI2RWVA
60631484,FF3INNAUGEKF91A
60408947,FF3FNNSSH85Q9UA
60405311,FF3FNNJVZIHXSSA
60632825,FF3INNAMMD40XPA
60593363,FF3HNNIHXR1V9VA
60547149,FF3HNNEO6XJFRFA
60447585,FF3GNN27OF8YZIA
60403901,FF3FNNNT39BOTQA
60471924,FF3GNNEIX2RK3KA
60510390,FF3GNNG9FY5YQ4A
60236587,FF3ENNPY4EB7BOA
60292723,FF3ENNS4W0JLUEA
60153446,FF3DNNWEOTW99CA
60237898,FF3ENNZAMS8ZPSA
60156204,FF3DNN6TMTQPTTA
60541713,NNF3HNN9N160RAGA
60202038,NNF3DNN6ZCUDUC3A
60632031,FF3INNAXILPM75A
60485423,FF3GNNBVWX7LSBA
60213723,FF3DNN1A7T2WMBA
60399952,NNF3FNNXG5LAY7NA
60492788,FF3GNNE46V0GXCA
60354984,FF3FNNTZG3749LA
60558312,FF3HNN4K251AV5A
60192064,FF3DNNHZTDXM3CA
60552878,FF3HNN8MZDZLUOA
60306558,FF3ENNAH6YDE3IA
60180187,FF3DNNFPO7JDY8A
60353135,FF3FNN0NSP4UG8A
60572398,FF3HNN5LE9AHJHA
60224892,FF3DNNAB86G9T9A
60341507,FF3FNN9ROXQT5EA
60491426,FF3GNNARCZJQUCA
60544391,NNF3HNNWC7QXN4XA
60358568,FF3FNNQT3PSUQ6A
60188511,FF3DNNWYEA631BA
60221178,FF3DNNFH48N5RRA
60405639,FF3FNNORQ2WZUTA
60127908,FF3CNN8NVW0FK7A
60461133,FF3GNNZZFUSKE9A
60475905,FF3GNN3YOUPOY6A
60370071,FF3FNNNDI2I6REA
60402580,NNF3FNNBXKJMILDA
60379682,FF3FNN9LYV6NBJA
60422988,FF3FNN5EFF4RP5A
60314351,FF3ENNW5D7NY3RA
60395458,FF3FNNL6ZSOFL3A
60142298,FF3DNNYFRAC0G1A
60130298,FF3CNNU6P3TQ0ZA
60534841,FF3GNNDJ1WEF5BA
60191868,FF3DNNZCUB2S6NA
60220369,FF3DNNRUUJD9UPA
60593449,FF3HNNUPS7ZFF8A
60568828,FF3HNNAFP4NHM4A
60340375,FF3FNNKTIZXWVXA
60385446,FF3FNNIXB0S8MEA
60626175,FF3INNCTM7TJ6MA
60147123,FF3DNNJ3EP53YKA
60559393,FF3HNN7CICAT7LA
60524156,FF3GNNNGHKRRADA
60245676,FF3ENN22FPORXJA
60583171,FF3HNNX4BZZ0ZDA
60151609,FF3DNNZ4T6F8VPA
60595131,FF3HNNN0K6BVDEA
60297876,FF3ENNUC75UCP9A
60343701,FF3FNNWZEL16KRA
60636512,FF3INNO5YK51YKA
60346617,FF3FNN9QUCDY1NA
60628926,FF3INN6ZMRSJKXA
60421428,FF3FNNV60ZI02HA
60563532,FF3HNNCYXIGVA6A
60403177,FF3FNNZG7QNJWXA
60256221,FF3ENN4QI74TO4A
60584456,FF3HNN1RL2A4TDA
60584608,FF3HNN26QT9LQYA
60496314,FF3GNNFEH1FQG7A
60250073,FF3ENN7DJS58M0A
60258952,FF3ENN2PCTTYI4A
60294612,FF3ENNV8X1UHRFA
60342405,FF3FNN3BOJZKVBA
60200444,FF3DNN8O9AODVFA
60637793,FF3INNZLIWH634A
60356020,FF3FNN9GJ54PPWA
60262113,FF3ENNXCFHSNB2A
60369185,FF3FNNC7HVZNVUA
60524369,FF3GNNSD7X1TM4A
60478469,NNF3GNNGP842QO0A
60201031,FF3DNNLRBOU1MCA
60595212,FF3HNN3074U0PKA
60472801,FF3GNN4IF1YUPGA
60139155,FF3CNNF0FXY56UA
60586215,NNF3HNN91X6WII2A
60494386,FF3GNNJ52IZ6V0A
60309609,FF3ENNISOUNCTSA
60191620,FF3DNNIM8TSWHNA
60260887,NNF3ENNQJYMMOZ2A
60584585,FF3HNNPMHRJ941A
60377290,FF3FNNTY19E3R3A
60361501,NNF3FNNERMZTKM3A
60491844,FF3GNND5C9DTLXA
60448352,FF3GNNPYO3ROF2A
60204543,FF3DNNTX65AOVEA
60582399,FF3HNN3QFT169YA
60354872,FF3FNNLVIDZUMBA
60238288,FF3ENNTWQT0XQHA
60374206,FF3FNNVSR58DGUA
60492570,FF3GNN5PTV6E35A
60524305,FF3GNNIG4ED786A
60473736,FF3GNNSFHNSG51A
60572909,FF3HNN3ZP1TS7WA
60239640,FF3ENNNWRNTRC6A
60509477,FF3GNN9HN0YO92A
60145020,FF3DNN0UHQZDL4A
60469335,FF3GNND68S2XW6A
60615315,FF3HNNEDIUIGXKA
60186159,NNF3DNNM3QZG8SDA
60357147,NNF3FNNRC77YOP1A
60210920,FF3DNNL6JJC7A4A
60205904,FF3DNNJOD3XN1QA
60142966,FF3DNN8ZN5MXDDA
60553792,NNF3HNNXMSD2WAIA
60500695,FF3GNNNJQ79PY9A
60392217,FF3FNN94RFOAA8A
60351251,FF3FNNMSMBQ3KOA
60508102,FF3GNNIBIOLAJUA
60473528,FF3GNNJNJSXEQLA
60187699,FF3DNN1P1KBFG7A
60397838,FF3FNNF89WD9APA
60192955,FF3DNNJATAK0PNA
60153459,FF3DNNPKE9A6EBA
60550729,FF3HNNXRXWM0Q5A
60511280,FF3GNN47NMXUZAA
60344779,FF3FNNC24U92FKA
60425446,FF3FNNKP10F7FCA
60448537,FF3GNN6J1ZSMDHA
60386348,FF3FNNGZ1JYZ9OA
60524106,FF3GNNF0VTT5WYA
60457555,FF3GNNLKMX2GJOA
60189199,FF3DNN55SDZ9BKA
60156575,FF3DNNCD9HLJWGA
60397072,FF3FNNENGTVSJNA
60460093,FF3GNN7KSVKI9YA
60239830,FF3ENN4128GNGFA
60460521,FF3GNN31AIVYAVA
60633504,FF3INN3S5V0TOTA
60461798,FF3GNNX4UQWF6CA
60202349,FF3DNNL17073NMA
60395325,FF3FNNHFYD8JVOA
60466351,FF3GNN8J351LXTA
60336174,FF3ENN2PJU8HJ5A
60476798,FF3GNNEYMM2HDLA
60149428,FF3DNNP5KXQQM2A
60493212,FF3GNN9FW3UWMCA
60579673,FF3HNNU78X092KA
60153522,FF3DNN90AH7M5VA
60241681,FF3ENNSZ1OHESRA
60370057,FF3FNNN58AF718A
60221210,FF3DNNPOLFXBJFA
60242438,FF3ENNZB1W9XBJA
60266823,FF3ENNX33115L0A
60138286,FF3CNNEHF8V0HEA
60546325,NNF3HNN8WM0VR0PA
60309960,FF3ENNF4AGLE3LA
60281526,FF3ENNPKZZM74MA
60629278,FF3INNMES3SYKEA
60304854,FF3ENNL9AQFO4TA
60199512,FF3DNN0B2BTRDOA
60320368,FF3ENNB6Y8KES3A
60238914,FF3ENN7C4OS1XMA
60483152,FF3GNNUX8042J4A
60509807,FF3GNNNF0RBM8YA
60421565,FF3FNNC8FHTD2GA
60151232,FF3DNNJIFVQPJXA
60468510,FF3GNNGURJO3KMA
60213569,FF3DNNVY5QDCWIA
60183130,FF3DNNMFBIOJOWA
60407846,FF3FNNEFMXZ2NKA
60381185,FF3FNN356IELJSA
60625483,FF3INNG7126G7AA
60182730,FF3DNNKC3RU3VOA
60346996,FF3FNNRFWUU9FXA
60419524,FF3FNN528C7H0JA
60339955,FF3FNNSHJXCX1GA
60407706,FF3FNNBCZHF440A
60328874,FF3ENNCCUGILGYA
60579646,FF3HNNWBSO0CGSA
60572051,FF3HNNA9IHG60CA
60287973,FF3ENNGVQCZ2QBA
60609410,FF3HNNTA37TNGLA
60395114,FF3FNNZ2V4KHC2A
60609447,FF3HNNO2NXUTCRA
60315438,FF3ENN97S12TENA
60637282,FF3INNIL63HEG8A
60310247,FF3ENN6B372O0VA
60356079,FF3FNNPAYZQH9ZA
60461641,FF3GNNZPQ8VTJ4A
60151497,FF3DNN89SIPKV6A
60201572,FF3DNNO71BVD8DA
60360222,FF3FNNDJJOVZ9IA
60556070,FF3HNN0JRO3TQ7A
60569023,FF3HNNCI5V9206A
60150413,FF3DNNL7JSB5MEA
60269640,FF3ENN3MJ67L8HA
60349547,FF3FNNE1COASO6A
60292219,FF3ENNEZ1HX77GA
60280380,FF3ENNHUVEL5GAA
60181911,FF3DNNOT4BKFP8A
60521469,FF3GNNCWGFWVVBA
60315228,FF3ENN7IRVGEONA
60524689,FF3GNN17YC2RGCA
60229766,FF3DNN1DVEWYHUA
60480313,FF3GNN5PEO1GQKA
60567102,FF3HNN7HZ5LT1DA
60601441,FF3HNNES7K4FUHA
60346567,NNF3FNN03ZYCS6UA
60292286,FF3ENNH8D68X89A
60278345,FF3ENN7NG7LD4PA
60518599,FF3GNNLJLWCA0LA
60584444,FF3HNNDDLRBSBZA
60433820,FF3FNNPI0GUPUXA
60480961,FF3GNNTXRKIDNHA
60465760,FF3GNNXP8XG82FA
60601206,FF3HNNHZJ2SIUIA
60426558,FF3FNNKEVKOQ3TA
60192408,FF3DNNTZ6FMLSTA
60259147,FF3ENN8Z1C5TTYA
60399417,FF3FNNFDLXX0DWA
60253981,FF3ENNRLNV9BQFA
60169414,FF3DNN94VIXN5BA
60498566,FF3GNN53VB9ISTA
60163895,FF3DNNPXIYH82TA
60348404,FF3FNNJ34FAP55A
60144367,FF3DNNN9O2IJXYA
60408145,FF3FNNC2BW17BVA
60291237,FF3ENNZXPXGHTMA
60390958,FF3FNNO9TIB2A7A
60466884,FF3GNNNZG0P8D2A
60168524,FF3DNNIMDLUDGAA
60635544,FF3INNTIE5968BA
60158352,FF3DNN1JZHXO3NA
60409631,FF3FNNNS7PQ30NA
60322818,FF3ENNIQC169F7A
60490855,FF3GNN4IC2R2X2A
60298816,FF3ENNFNI9BRVFA
60405878,FF3FNNU8VQVU15A
60162078,FF3DNN764V0YEOA
60589949,FF3HNNJFOD16I1A
60579049,FF3HNN6AHK3NHZA
60298959,FF3ENN937ZPIPNA
60274440,FF3ENNVPALW2XZA
60501514,FF3GNNSBUOZOSMA
60510372,FF3GNNNR5SPQZUA
60521923,FF3GNNEREI7K6CA
60248917,FF3ENNDJIVXRYEA
60364938,FF3FNNPJH5RBREA
60369032,FF3FNN5TXNM3WZA
60308920,FF3ENN6HHZZI4NA
60371202,FF3FNNN4GJ6R1VA
60299626,FF3ENNIQHY2615A
60222617,FF3DNNVBUQIGTXA
60256650,FF3ENNUCRVS2DZA
60227918,NNF3DNN3RCV884UA
60292814,FF3ENNUC8TXGU9A
60608752,FF3HNNMQ14I06CA
60251103,FF3ENNEV5CB0Q2A
60193177,FF3DNNRLCTRJ97A
60475280,FF3GNNIXULC9RNA
60345261,FF3FNNOW62EO1ZA
60444301,NNF3GNN571DGU5KA
60317023,FF3ENNM6ECVEDCA
60454445,FF3GNN248I4U31A
60236379,FF3ENNJCTHYYQTA
60498271,FF3GNNG0AKVRYUA
60359149,FF3FNNOMALMVA1A
60446244,FF3GNNEVLEQYUQA
60359341,FF3FNNJ8P14WVOA
60213129,FF3DNNZFEBV8VXA
60311958,FF3ENN6SPW9DDBA
60546877,FF3HNNDQDYSRGFA
60191900,FF3DNN01IGD3WVA
60199762,FF3DNNG8CX6SQDA
60575887,FF3HNNZP9GX4M5A
60367635,FF3FNNYR1UHKFTA
60217226,FF3DNNLQSCBD2EA
60447910,FF3GNN2X9I4OAJA
60152685,FF3DNNOTSTV3BJA
60278268,FF3ENN3V94DIUUA
60576616,FF3HNNKFX8DKB1A
60606796,FF3HNN5DAGSLMLA
60241024,FF3ENNZ8DMSPSAA
60411770,FF3FNNSRAKMYDUA
60255020,FF3ENNMPWW2WV8A
60148584,NNF3DNN6EDQD8YWA
60463039,FF3GNN887ICV5EA
60353318,FF3FNNN7C3H7XQA
60132553,FF3CNNLDRL9H52A
60292265,FF3ENNUJP8U2GTA
60372390,FF3FNNPI8TBQZNA
60597204,FF3HNND5Z5SPLOA
60347454,FF3FNNYU25VMMFA
60167637,FF3DNN5JRJ9V1YA
60477707,FF3GNN5T60W6MUA
60440227,FF3GNNEAGHT9U5A
60382049,FF3FNNEF921XBFA
60541510,FF3HNNI918477WA
60401554,FF3FNNIFH6SML4A
60348334,FF3FNNFDV23ZE0A
60257648,FF3ENNUC6XXUGIA
60323861,FF3ENNO4E7Y5D7A
60583383,FF3HNNTOZMUBK8A
60377054,FF3FNN9OFGX729A
60343769,FF3FNN1BEX6TD2A
60390140,FF3FNNVD6JBL44A
60390107,FF3FNN549R725RA
60545783,FF3HNN86ASX0CPA
60631868,FF3INNM494RXVTA
60320647,FF3ENN462XHDU6A
60378614,FF3FNNOBD72G07A
60606766,FF3HNNA36A3IM7A
60590579,FF3HNNU10LR3AXA
60386719,FF3FNN95CH2YSDA
60236947,FF3ENN9A79BJ73A
60288550,FF3ENNHNN5M5O8A
60239579,FF3ENN9XGJVIN7A
60591547,FF3HNNBVCF25LQA
60611364,FF3HNN9YGML9C5A
60404099,FF3FNN4VBP7MSYA
60543900,NNF3HNNLR12MVI9A
60158335,FF3DNNYR5TYN1DA
60623934,FF3INN8AB1TP1WA
60242846,FF3ENN7Z3CUAY0A
60197400,FF3DNNNPXZONBFA
60557733,FF3HNN2JQ97ZHOA
60237763,FF3ENND44FOHBQA
60277683,FF3ENNKQ8DE7YOA
60463421,FF3GNNBI2CRY93A
60316175,FF3ENNDO2ZL99JA
60166464,FF3DNN7IXB01EIA
60307778,FF3ENNTKBMIYE3A
60466567,FF3GNN1Z4783IWA
60465771,FF3GNNDCBYN2MXA
60295098,FF3ENNETAW5WN4A
60158220,FF3DNNMEIOZT6FA
60262424,FF3ENN9ITHBNCJA
60266324,FF3ENNLIMTIDSFA
60489887,FF3GNNYQEQNJHQA
60258612,FF3ENNH9X2MQT5A
60619072,FF3HNN3FPK4H7CA
60357870,FF3FNNGQO0VLHZA
60512852,FF3GNN6YPKR0AGA
60399289,FF3FNNQPDP8SKQA
60310447,FF3ENNN258WTJIA
60188233,FF3DNNVGTFY5DMA
60185611,FF3DNNOFAU0KCVA
60174296,FF3DNNN0O0CLOOA
60515445,FF3GNN22YKRAOPA
60253901,FF3ENNWC17J4AEA
60176226,FF3DNNBX85Z99UA
60472725,FF3GNNMXXIJ7Z1A
60283884,FF3ENNIKLE3LAEA
60276984,FF3ENNIE8XS6Z6A
60313947,FF3ENNYWJ9AGK3A
60580897,FF3HNNYCRLZM7YA
60196017,FF3DNNX06ZQ28TA
60293402,FF3ENNBMTCSB3IA
60267153,FF3ENNKBUEIZUQA
60501738,FF3GNNIP6I6IQMA
60613232,FF3HNNGP3K3VNCA
60445903,FF3GNNXD9CUTAEA
60145363,FF3DNNHBPSH4WCA
60168010,NNF3DNND5MFCAIFA
60358628,FF3FNNVTSUBN6GA
60452891,FF3GNN7C6FQDG1A
60153183,FF3DNNFD8RA578A
60281549,FF3ENN7M1YUICPA
60268282,FF3ENNPZ9FJ87EA
60455893,FF3GNNJJU0VOFZA
60395402,FF3FNNSFWH2H85A
60186075,FF3DNNWY1LK5PKA
60363273,FF3FNNRUHD7QL2A
60200801,FF3DNN6V8034ZPA
60342203,FF3FNN0C1GTXG7A
60360807,FF3FNNBNPX8M88A
60303399,FF3ENN5KXZ9QKHA
60636828,FF3INNH98C6KM3A
60604248,FF3HNNQLW2ASOFA
60455730,FF3GNNRFZ58KIFA
60301383,FF3ENNNBANKHKHA
60447617,FF3GNNDNCM6CM6A
60608151,FF3HNN055XCC1SA
60264461,FF3ENNP7TWNVHOA
60402731,FF3FNN6OOQKK7VA
60291919,FF3ENN9MEQ2Q4DA
60295618,FF3ENNTYV6VETXA
60200190,FF3DNN3RA6KIRQA
60199818,FF3DNN06OO9DWXA
60615700,FF3HNNIJZPI2LTA
60169325,FF3DNNNVMG3OHYA
60145650,FF3DNNPFQ12PGDA
60546808,FF3HNNLIAUEXH2A
60556624,FF3HNNZ3G4V7O3A
60493933,FF3GNNKW6QYUG3A
60293022,FF3ENNS2WLK8KGA
60310712,FF3ENN4YWT9JTKA
60204107,FF3DNNI0S5R8D6A
60195774,FF3DNNH1RAKNIQA
60252800,FF3ENN4IZD5T2ZA
60262567,FF3ENN7AFTJAN7A
60339072,FF3FNN9DWBC60HA
60480704,FF3GNN01HVEJDUA
60623397,FF3INNRWOJV8FGA
60259973,NNF3ENN3AXGP8S4A
60383002,FF3FNNDHO9O0FGA
60401016,FF3FNNLFFNB39BA
60161719,FF3DNNAO5N9Z5AA
60470621,FF3GNN29FTIZ3TA
60189959,FF3DNNLAKBPZ6VA
60223989,FF3DNNHUP13GS2A
60440935,FF3GNNF5VZQAQYA
60603511,FF3HNNZ5EQHNY1A
60358101,FF3FNNPQBCY4Y9A
60542082,FF3HNNK820QI8XA
60454106,FF3GNNJONBJU9WA
60468359,FF3GNNBPHCZA2MA
60385309,FF3FNNGPTX2VZ5A
60244932,FF3ENNHEN9KNJNA
60308668,FF3ENNJNEVUO5GA
60261644,FF3ENNWJ9NTWK4A
60165901,FF3DNNU0VDZTN9A
60223506,FF3DNNRCZQYMHYA
60377927,FF3FNN1K2BYRV5A
60220545,FF3DNNV7WEEBH3A
60412858,FF3FNN6QH5M27TA
60532734,FF3GNNRWBPWBOKA
60490864,FF3GNNLU4XI4Q1A
60594837,FF3HNNI09LRA6RA
60481570,FF3GNN64Z4YAZTA
60485373,FF3GNNJP5KIBVWA
60487144,FF3GNNX88MQKQ0A
60498024,FF3GNNT3DA3KK3A
60439162,FF3GNN982TALRFA
60450963,NNF3GNNLKUXA9JGA
60488159,FF3GNNKCSA5ICZA
60150496,FF3DNN9O0XQGFSA
60498343,FF3GNNMWDAK8X9A
60267704,FF3ENNE4ET0RC4A
60344388,FF3FNNFWZ1KKV5A
60524122,FF3GNNJ9ENF7QWA
60329400,FF3ENNZ2IMBZ7XA
60261699,FF3ENNHPNWEP7VA
60439946,FF3GNNP986YTGBA
60442324,FF3GNNUV89UFVGA
60352755,FF3FNNXIIVVIUPA
60432252,FF3FNNAKFKFTOKA
60572890,FF3HNN2E1X0PSQA
60466586,NNF3GNNP8UO285DA
60596844,FF3HNNJ9X1PK36A
60450930,FF3GNN2ULH4137A
60144702,FF3DNNW6JTZX55A
60546949,NNF3HNNTDUXY81MA
60467763,FF3GNN35RUKBP2A
60184537,FF3DNNUVPUAKVHA
60147348,FF3DNNC1I2X9EPA
60190625,FF3DNN9UEQO9YVA
60518511,FF3GNNYK83HUQRA
60556993,FF3HNNEO2J4L1DA
60443757,FF3GNNS6M4O0BQA
60477688,FF3GNNKZN6TVJ2A
60581908,FF3HNNWY38UKDAA
60635578,FF3INN2G7RJ5DNA
60305972,FF3ENNQUN04KTTA
60492680,FF3GNNG2NHP1T2A
60520247,FF3GNNIJ2A8ZDAA
60227053,FF3DNNTSAYUHX5A
60297356,FF3ENNLXDAX0VXA
60324900,FF3ENN8NHNLKJ5A
60572296,FF3HNNN8VIS4X8A
60573490,FF3HNNK3FYTBY7A
60615701,NNF3HNNT31XBHL3A
60417729,FF3FNNFUJG3P8WA
60554335,FF3HNNSZTAIV9SA
60548059,FF3HNNY8TP7ND1A
60296603,NNF3ENNG4SM44PKA
60450583,FF3GNNQ0GOMSL8A
60318047,FF3ENN931E210UA
60450814,FF3GNNPJ4JY6SHA
60179351,FF3DNNGFB5ZSZWA
60632960,FF3INNSIHVO34BA
60589872,FF3HNNTDMPMHH7A
60305528,FF3ENNUSYSECQZA
60257755,FF3ENNP2TB0FF9A
60320514,FF3ENNNJN69ON4A
60255799,FF3ENN17L1HS39A
60169186,FF3DNNCBX4AMFSA
60307501,FF3ENN8VN652Q0A
60552361,FF3HNNI871EB4YA
60203499,FF3DNNDW56OTV1A
60252140,FF3ENNWAXSPMGKA
60161502,FF3DNNCD9WFBBRA
60561758,FF3HNNEX8ZHYSHA
60583774,FF3HNNEN817BUKA
60212536,FF3DNNAF1161NIA
60298208,FF3ENNVVO35PI0A
60551408,FF3HNN54BD6E21A
60358446,FF3FNNUSAEO0H2A
60250481,FF3ENNEDEF5OUEA
60284033,FF3ENNHT8XFMY3A
60520984,FF3GNNG1NS70SCA
60540209,FF3HNNUZRAFXX5A
60440230,FF3GNNGIUER1W5A
60130373,FF3CNN1ZLOYTK3A
60588709,FF3HNNRPADGLOPA
60283782,FF3ENNDKLAGI17A
60137311,FF3CNNAQXTWRP8A
60183779,FF3DNN6YL435BYA
60373742,FF3FNNU1QM8NC7A
60314326,FF3ENNJUUOAXB2A
60264197,FF3ENNPJ12XWHVA
60383864,FF3FNN96M2FU64A
60437609,FF3FNNOZWLTY9LA
60185249,FF3DNNWKC1KDDPA
60612676,FF3HNNL8RJ1F0CA
60548602,NNF3HNNVLCQF4VGA
60508580,FF3GNNRZVMKCF0A
60385598,FF3FNNMAATYWO7A
60286541,FF3ENNQYQPN3PYA
60291307,FF3ENNHL6BEU57A
60285668,FF3ENNKEG5GQMRA
60245920,FF3ENN7UZBYTQ9A
60344915,FF3FNNTYCB2YY3A
60192915,FF3DNN36PFYYP2A
60169895,FF3DNNRZK1F60PA
60302309,FF3ENNJCDJRL1PA
60257135,FF3ENNQF6C96UEA
60296645,FF3ENNIWEHUCVPA
60490666,NNF3GNN69NU521HA
60564674,FF3HNNMCQJGDXPA
60512674,FF3GNNOAV9RSI2A
60393509,FF3FNNVQNNIP3GA
60457610,FF3GNNEOCGJWPCA
60464170,FF3GNN0BRQMOU6A
60220212,FF3DNN1RVKL31VA
60390816,FF3FNNOMC6TSWHA
60558263,FF3HNN3ENEE7X0A
60164796,FF3DNNQ1NIGA9BA
60203968,FF3DNN1GH0L2OZA
60627101,NNF3INNE8FK3P3HA
60313848,FF3ENNK1LYR4FSA
60193628,FF3DNN5ET1UL4SA
60468424,FF3GNNB127DDYWA
60312305,FF3ENN700G0FGMA
60179691,FF3DNN12RRC3O9A
60211990,FF3DNNH4KAKN7GA
60295538,FF3ENNA0TLKMX2A
60236959,NNF3ENNLKNRCWQ4A
60299251,FF3ENNE0FC3VTFA
60506652,NNF3GNN1S3ONJWOA
60342839,NNF3FNN02ALSBYZA
60493853,FF3GNNK0RJSUJQA
60131242,FF3CNNU3YTBYXZA
60357114,FF3FNNST2NQ7U8A
60331614,FF3ENNUZSEO5QDA
60155687,FF3DNNTPKT9AF1A
60211496,FF3DNNBN3WA2VQA
60511245,FF3GNNNGGDBD0FA
60577957,FF3HNNCZ8H9LRDA
60512640,FF3GNNTL9Y8XOQA
60193008,NNF3DNNJND02ETOA
60485034,FF3GNNYXOXDTA7A
60411633,FF3FNNMS1F505UA
60219237,FF3DNNBWEYJCW0A
60256680,FF3ENNZJR3ZNT4A
60354360,FF3FNN8BKCC5TIA
60497289,FF3GNNHS2GNBM4A
60212624,FF3DNNW357P2TPA
60192317,FF3DNN3AMRB71TA
60193401,FF3DNNKKQYTOPSA
60344123,FF3FNNHINLBTKMA
60342997,FF3FNNE4JJKL7KA
60182269,FF3DNNB5MW2KBIA
60374412,FF3FNNM6ITBF1JA
60456232,FF3GNNWPS23KF5A
60461754,FF3GNNPNOJUTSVA
60525655,FF3GNNL1GQAXGUA
60576361,FF3HNN39UW6REYA
60595174,FF3HNNPNNEDZMSA
60248355,FF3ENN5MGB4MHIA
60181300,FF3DNNTCJ7AGWPA
60190703,FF3DNNJWVT764JA
60576413,FF3HNNB7HYH6PMA
60272014,NNF3ENNVK29KAGOA
60549412,FF3HNNW74KYBARA
60291671,FF3ENNP1PSVB60A
60455014,FF3GNNDC09N5G0A
60233963,FF3DNN7TOMFSKBA
60149665,FF3DNNGC1TVZWDA
60601630,FF3HNNC9MQ16BYA
60543366,FF3HNN96IESEXLA
60459048,FF3GNNF206FSGFA
60621065,FF3HNN04MRZWTCA
60499237,FF3GNNNIAV7WILA
60426139,FF3FNN3M4ZAPBDA
60172794,FF3DNN0E1E6600A
60144723,FF3DNNQ0AP9FDAA
60597801,FF3HNNRZB87BJOA
60268029,FF3ENNNN4X196IA
60138969,FF3CNN3DHB5G7HA
60310871,FF3ENNI3NOQN5RA
60142000,FF3CNNIAEKQ6WEA
60182371,FF3DNNP7U9F2NDA
60385695,FF3FNN2ZV5I4YLA
60356678,FF3FNNOZU8J76LA
60500079,NNF3GNNB6FAAO4CA
60257872,FF3ENNZH467VKHA
60389311,FF3FNNZKJH1XEDA
60465622,FF3GNNF70F3ROUA
60156677,FF3DNNJJLAY6XLA
60576598,FF3HNN4HUM9ATBA
60286159,FF3ENNHTFP9WDLA
60364003,FF3FNN7WQSAZ0TA
60552794,FF3HNNTQGVMX3HA
60156916,FF3DNNKVV2ZQBVA
60522161,FF3GNN9G6E2KWBA
60185022,FF3DNNKUP3U7RYA
60346659,FF3FNNCDUB1NJ4A
60189694,FF3DNNO6E6PTHIA
60508460,FF3GNN03MNYNISA
60325500,FF3ENN0EC5WM3VA
60318344,FF3ENN0JRHE2LRA
60418421,FF3FNNVZ9KZX6XA
